EID,GPU Duration (µs),Input Vertices Read,Input Primitives,GS Primitives,Rasterizer Invocations,Rasterized Primitives,Samples Passed,VS Invocations,TCS Invocations,TES Invocations,GS Invocations,PS Invocations,CS Invocations
2612,4.56,7200,2400,0,2400,637,26919,2700,0,0,0,0,0
2613,5.24,39798,13266,0,13266,2712,10606,9462,0,0,0,0,0
2614,3.92,7200,2400,0,2400,625,20510,2700,0,0,0,0,0
2615,4.24,39798,13266,0,13266,2713,15818,9462,0,0,0,0,0
2616,3.36,7200,2400,0,2400,606,0,2700,0,0,0,0,0
2617,4.12,39798,13266,0,13266,2652,0,9462,0,0,0,0,0
2618,3.64,7200,2400,0,2400,650,0,2700,0,0,0,0,0
2619,5.48,39798,13266,0,13266,2688,0,9462,0,0,0,0,0
2620,9.64,165312,55104,0,55104,14307,0,39744,0,0,0,0,0
2621,3.96,27378,9126,0,9126,1940,0,6510,0,0,0,0,0
2622,4.16,24516,8172,0,8172,1984,93,5796,0,0,0,0,0
2623,4.16,27378,9126,0,9126,1981,0,6510,0,0,0,0,0
2624,4.08,24516,8172,0,8172,1947,3117,5796,0,0,0,0,0
2625,1.84466E+17,504,168,0,168,416,0,300,0,0,0,0,0
2626,0.00,260712,86904,0,86904,47883,0,73980,0,0,0,0,0
2627,0.00,180,60,0,60,196,0,120,0,0,0,0,0
2642,0.00,65520,21840,0,21840,4172,25073,20226,0,0,0,0,0
2643,0.00,8424,2808,0,2808,687,17589,3198,0,0,0,0,0
2644,0.00,39798,13266,0,13266,2571,14314,9462,0,0,0,0,0
2645,0.00,24516,8172,0,8172,3046,873397,5796,0,0,0,0,0
2646,0.00,1944,648,0,648,487,3528426,780,0,0,0,0,0
2647,0.00,5040,1680,0,1680,1167,4039999,3408,0,0,0,0,0
2648,0.00,41976,13992,0,13992,6936,9661682,12678,0,0,0,0,0
2649,0.00,26208,8736,0,8736,3683,391217,10500,0,0,0,0,0
2650,0.00,52128,17376,0,17376,7724,986191,19662,0,0,0,0,0
2651,0.00,288,96,0,96,88,11197926,96,0,0,0,0,0
2652,0.00,41976,13992,0,13992,6920,58014655,12678,0,0,0,0,0
2653,0.00,19728,6576,0,6576,2425,195913,7200,0,0,0,0,0
2654,0.00,66240,22080,0,22080,7799,3443556,38808,0,0,0,0,0
2655,0.00,3672,1224,0,1224,811,30681,1308,0,0,0,0,0
2656,0.00,3672,1224,0,1224,811,39399,1284,0,0,0,0,0
2657,0.00,2664,888,0,888,637,0,852,0,0,0,0,0
2658,0.00,2880,960,0,960,209,0,792,0,0,0,0,0
2659,0.00,2016,672,0,672,112,0,744,0,0,0,0,0
2660,2.96,2880,960,0,960,206,0,792,0,0,0,0,0
2661,3.00,2016,672,0,672,150,0,744,0,0,0,0,0
2662,3.04,2880,960,0,960,250,0,792,0,0,0,0,0
2663,3.00,2016,672,0,672,151,0,744,0,0,0,0,0
2664,3.24,2880,960,0,960,340,0,792,0,0,0,0,0
2665,3.08,2016,672,0,672,205,0,744,0,0,0,0,0
2666,3.12,2880,960,0,960,424,0,792,0,0,0,0,0
2667,3.04,2016,672,0,672,235,0,744,0,0,0,0,0
2668,2.96,2880,960,0,960,233,0,792,0,0,0,0,0
2669,3.08,2016,672,0,672,141,0,744,0,0,0,0,0
2670,3.08,2880,960,0,960,207,0,792,0,0,0,0,0
2671,2.96,2016,672,0,672,168,0,744,0,0,0,0,0
2672,3.04,2880,960,0,960,219,0,792,0,0,0,0,0
2673,3.04,2016,672,0,672,175,0,744,0,0,0,0,0
2674,3.04,2880,960,0,960,309,0,792,0,0,0,0,0
2675,3.00,2016,672,0,672,197,0,744,0,0,0,0,0
2676,4.48,7920,2640,0,2640,1268,0,5352,0,0,0,0,0
2677,14.20,576,192,0,192,232,0,336,0,0,0,0,0
2678,7.88,5040,1680,0,1680,1071,0,3408,0,0,0,0,0
2679,1.84466E+17,972,324,0,324,391,27205698,396,0,0,0,0,0
2680,0.00,4356,1452,0,1452,661,0,1908,0,0,0,0,0
2681,0.00,432,144,0,144,76,0,288,0,0,0,0,0
2682,1.73140E+12,1476,492,0,492,178,0,588,0,0,0,0,0
2683,2.84,432,144,0,144,45,0,288,0,0,0,0,0
2684,4.08,10008,3336,0,3336,1059,7964,4260,0,0,0,0,0
2685,9.64,900,300,0,300,380,344432,552,0,0,0,0,0
2686,11.04,61344,20448,0,20448,5626,667969,35754,0,0,0,0,0
2687,7.64,900,300,0,300,380,13092,552,0,0,0,0,0
2688,13.24,90,30,0,30,68,290999,42,0,0,0,0,0
2689,5.96,24480,8160,0,8160,3203,0,11166,0,0,0,0,0
2690,1.84466E+17,67248,22416,0,22416,8760,764197,23430,0,0,0,0,0
2691,0.00,417744,139248,0,139248,30270,820866,145920,0,0,0,0,0
2692,0.00,324,108,0,108,62,0,216,0,0,0,0,0
2693,0.00,1152,384,0,384,456,0,720,0,0,0,0,0
2694,0.00,98208,32736,0,32736,7001,0,27000,0,0,0,0,0
2695,0.00,500328,166776,0,166776,37236,39026,136602,0,0,0,0,0
2696,0.00,99072,33024,0,33024,9567,188837,23208,0,0,0,0,0
2697,0.00,99072,33024,0,33024,7554,32544,23208,0,0,0,0,0
2698,0.00,99072,33024,0,33024,6769,11366,23208,0,0,0,0,0
2699,0.00,99072,33024,0,33024,6139,5458,23208,0,0,0,0,0
2700,0.00,99072,33024,0,33024,6612,1280,23208,0,0,0,0,0
2701,0.00,99072,33024,0,33024,7148,575,23208,0,0,0,0,0
2702,0.00,99072,33024,0,33024,8113,56231,23208,0,0,0,0,0
2703,0.00,99072,33024,0,33024,9773,2299,23208,0,0,0,0,0
2704,0.00,198720,66240,0,66240,13970,10340,56406,0,0,0,0,0
2705,0.00,87552,29184,0,29184,7272,0,20730,0,0,0,0,0
2706,0.00,82944,27648,0,27648,8790,0,19668,0,0,0,0,0
2707,0.00,87552,29184,0,29184,8546,0,20730,0,0,0,0,0
2708,0.00,87552,29184,0,29184,9990,21890,20730,0,0,0,0,0
2709,0.00,82944,27648,0,27648,6172,0,19668,0,0,0,0,0
2710,0.00,87552,29184,0,29184,5730,0,20730,0,0,0,0,0
2711,0.00,82944,27648,0,27648,9613,0,19668,0,0,0,0,0
2712,0.00,87552,29184,0,29184,7398,121300,20730,0,0,0,0,0
2713,0.00,82944,27648,0,27648,6317,22004,19668,0,0,0,0,0
2714,0.00,87552,29184,0,29184,5973,0,20730,0,0,0,0,0
2715,0.00,144,48,0,48,24,0,96,0,0,0,0,0
2716,6.04,89226,29742,0,29742,3486,0,21660,0,0,0,0,0
2717,3.16,144,48,0,48,56,0,96,0,0,0,0,0
2718,7.20,89226,29742,0,29742,5460,0,21618,0,0,0,0,0
2719,3.24,144,48,0,48,32,0,96,0,0,0,0,0
2720,7.52,89226,29742,0,29742,5148,0,21660,0,0,0,0,0
2721,2.76,144,48,0,48,24,0,96,0,0,0,0,0
2722,6.28,89226,29742,0,29742,3279,0,21618,0,0,0,0,0
2723,3.72,8424,2808,0,2808,742,0,3198,0,0,0,0,0
2724,5.24,39798,13266,0,13266,2754,0,9462,0,0,0,0,0
2725,3.76,8424,2808,0,2808,747,0,3198,0,0,0,0,0
2726,5.20,39798,13266,0,13266,2697,0,9462,0,0,0,0,0
2727,3.28,8424,2808,0,2808,669,0,3198,0,0,0,0,0
2728,4.20,39798,13266,0,13266,2582,0,9462,0,0,0,0,0
2729,3.24,7200,2400,0,2400,566,0,2700,0,0,0,0,0
2730,4.16,39798,13266,0,13266,2389,0,9462,0,0,0,0,0
2731,3.36,7200,2400,0,2400,466,0,2700,0,0,0,0,0
2732,4.08,39798,13266,0,13266,2140,0,9462,0,0,0,0,0
2733,3.36,7200,2400,0,2400,473,0,2700,0,0,0,0,0
2734,4.28,39798,13266,0,13266,2152,0,9462,0,0,0,0,0
2735,3.20,7200,2400,0,2400,530,0,2700,0,0,0,0,0
2736,4.12,39798,13266,0,13266,2471,0,9462,0,0,0,0,0
2737,11.04,165312,55104,0,55104,13170,0,39744,0,0,0,0,0
2738,3.68,27378,9126,0,9126,1742,0,6510,0,0,0,0,0
2739,3.56,24516,8172,0,8172,1703,0,5796,0,0,0,0,0
2740,5.12,27378,9126,0,9126,2516,0,6510,0,0,0,0,0
2741,5.20,24516,8172,0,8172,2542,0,5796,0,0,0,0,0
2742,1.84466E+17,504,168,0,168,416,0,300,0,0,0,0,0
2743,0.00,260712,86904,0,86904,42841,0,73980,0,0,0,0,0
2744,0.00,180,60,0,60,200,0,120,0,0,0,0,0
2759,0.00,65520,21840,0,21840,4461,25641,20226,0,0,0,0,0
2760,0.00,8424,2808,0,2808,669,16341,3198,0,0,0,0,0
2761,0.00,39798,13266,0,13266,2593,12420,9462,0,0,0,0,0
2762,0.00,24516,8172,0,8172,4514,4050678,5796,0,0,0,0,0
2763,0.00,1944,648,0,648,477,4118284,780,0,0,0,0,0
2764,0.00,5040,1680,0,1680,1100,6711189,3408,0,0,0,0,0
2765,0.00,41976,13992,0,13992,7198,11868635,12678,0,0,0,0,0
2766,0.00,26208,8736,0,8736,3600,625544,10500,0,0,0,0,0
2767,0.00,52128,17376,0,17376,7655,807655,19662,0,0,0,0,0
2768,0.00,288,96,0,96,112,14335114,96,0,0,0,0,0
2769,0.00,41976,13992,0,13992,7166,61487664,12678,0,0,0,0,0
2770,0.00,19728,6576,0,6576,3160,2629822,7200,0,0,0,0,0
2771,0.00,66240,22080,0,22080,8429,6480255,38808,0,0,0,0,0
2772,0.00,3672,1224,0,1224,833,1512164,1308,0,0,0,0,0
2773,0.00,3672,1224,0,1224,822,1437325,1284,0,0,0,0,0
2774,0.00,2664,888,0,888,691,0,852,0,0,0,0,0
2775,0.00,2880,960,0,960,246,0,792,0,0,0,0,0
2776,0.00,2016,672,0,672,87,0,744,0,0,0,0,0
2777,1.73140E+12,2880,960,0,960,220,0,792,0,0,0,0,0
2778,3.08,2016,672,0,672,104,0,744,0,0,0,0,0
2779,3.20,2880,960,0,960,219,0,792,0,0,0,0,0
2780,2.92,2016,672,0,672,171,0,744,0,0,0,0,0
2781,3.40,2880,960,0,960,304,0,792,0,0,0,0,0
2782,2.96,2016,672,0,672,197,0,744,0,0,0,0,0
2783,3.28,2880,960,0,960,375,0,792,0,0,0,0,0
2784,3.24,2016,672,0,672,211,0,744,0,0,0,0,0
2785,3.04,2880,960,0,960,238,0,792,0,0,0,0,0
2786,3.12,2016,672,0,672,91,0,744,0,0,0,0,0
2787,3.16,2880,960,0,960,237,0,792,0,0,0,0,0
2788,2.92,2016,672,0,672,114,0,744,0,0,0,0,0
2789,3.20,2880,960,0,960,222,0,792,0,0,0,0,0
2790,3.12,2016,672,0,672,151,0,744,0,0,0,0,0
2791,3.32,2880,960,0,960,310,0,792,0,0,0,0,0
2792,3.04,2016,672,0,672,196,0,744,0,0,0,0,0
2793,6.92,7920,2640,0,2640,1312,0,5352,0,0,0,0,0
2794,26.76,576,192,0,192,272,0,336,0,0,0,0,0
2795,12.16,5040,1680,0,1680,1026,0,3408,0,0,0,0,0
2796,1.84466E+17,972,324,0,324,403,16307618,396,0,0,0,0,0
2797,0.00,4356,1452,0,1452,677,0,1908,0,0,0,0,0
2798,0.00,432,144,0,144,78,0,288,0,0,0,0,0
2799,1.73140E+12,1476,492,0,492,212,0,588,0,0,0,0,0
2800,3.04,432,144,0,144,44,0,288,0,0,0,0,0
2801,4.28,10008,3336,0,3336,972,0,4260,0,0,0,0,0
2802,10.52,900,300,0,300,440,398538,552,0,0,0,0,0
2803,9.84,61344,20448,0,20448,5757,523669,35754,0,0,0,0,0
2804,7.92,900,300,0,300,320,0,552,0,0,0,0,0
2805,15.88,90,30,0,30,40,1743233,42,0,0,0,0,0
2806,5.88,24480,8160,0,8160,3063,0,11166,0,0,0,0,0
2807,1.84466E+17,67248,22416,0,22416,8863,572963,23430,0,0,0,0,0
2808,0.00,417744,139248,0,139248,31936,2069680,145920,0,0,0,0,0
2809,0.00,324,108,0,108,65,0,216,0,0,0,0,0
2810,0.00,1152,384,0,384,592,0,720,0,0,0,0,0
2811,0.00,98208,32736,0,32736,6668,0,27000,0,0,0,0,0
2812,0.00,500328,166776,0,166776,37089,316573,136602,0,0,0,0,0
2813,0.00,99072,33024,0,33024,9587,295813,23208,0,0,0,0,0
2814,0.00,99072,33024,0,33024,7592,46955,23208,0,0,0,0,0
2815,0.00,99072,33024,0,33024,6597,0,23208,0,0,0,0,0
2816,0.00,99072,33024,0,33024,6120,0,23208,0,0,0,0,0
2817,0.00,99072,33024,0,33024,6173,0,23208,0,0,0,0,0
2818,0.00,99072,33024,0,33024,6663,0,23208,0,0,0,0,0
2819,0.00,99072,33024,0,33024,7493,50234,23208,0,0,0,0,0
2820,0.00,99072,33024,0,33024,9623,303492,23208,0,0,0,0,0
2821,0.00,198720,66240,0,66240,13661,46479,56406,0,0,0,0,0
2822,0.00,87552,29184,0,29184,7036,62936,20730,0,0,0,0,0
2823,0.00,82944,27648,0,27648,8795,286138,19668,0,0,0,0,0
2824,0.00,87552,29184,0,29184,8500,126848,20730,0,0,0,0,0
2825,0.00,87552,29184,0,29184,8595,75134,20730,0,0,0,0,0
2826,0.00,82944,27648,0,27648,6022,14990,19668,0,0,0,0,0
2827,0.00,87552,29184,0,29184,5748,0,20730,0,0,0,0,0
2828,0.00,82944,27648,0,27648,8931,123378,19668,0,0,0,0,0
2829,0.00,87552,29184,0,29184,7167,33698,20730,0,0,0,0,0
2830,1.73140E+12,82944,27648,0,27648,6141,2876,19668,0,0,0,0,0
2831,6.04,87552,29184,0,29184,6008,0,20730,0,0,0,0,0
2832,2.92,144,48,0,48,24,0,96,0,0,0,0,0
2833,6.20,89226,29742,0,29742,3122,0,21660,0,0,0,0,0
2834,3.32,144,48,0,48,32,5605,96,0,0,0,0,0
2835,7.88,89226,29742,0,29742,5200,32367,21618,0,0,0,0,0
2836,3.32,144,48,0,48,32,5291,96,0,0,0,0,0
2837,7.76,89226,29742,0,29742,5383,37146,21660,0,0,0,0,0
2838,2.92,144,48,0,48,24,0,96,0,0,0,0,0
2839,6.24,89226,29742,0,29742,3150,0,21618,0,0,0,0,0
2840,3.88,8424,2808,0,2808,718,0,3198,0,0,0,0,0
2841,5.16,39798,13266,0,13266,2720,0,9462,0,0,0,0,0
2842,3.96,8424,2808,0,2808,749,0,3198,0,0,0,0,0
2843,5.12,39798,13266,0,13266,2766,0,9462,0,0,0,0,0
2844,3.72,8424,2808,0,2808,681,14336,3198,0,0,0,0,0
2845,4.28,39798,13266,0,13266,2572,8686,9462,0,0,0,0,0
2846,3.76,7200,2400,0,2400,549,6353,2700,0,0,0,0,0
2847,4.36,39798,13266,0,13266,2345,5359,9462,0,0,0,0,0
2848,3.24,7200,2400,0,2400,485,0,2700,0,0,0,0,0
2849,4.04,39798,13266,0,13266,2147,0,9462,0,0,0,0,0
2850,3.28,7200,2400,0,2400,488,0,2700,0,0,0,0,0
2851,4.24,39798,13266,0,13266,2115,0,9462,0,0,0,0,0
2852,3.84,7200,2400,0,2400,490,6242,2700,0,0,0,0,0
2853,4.44,39798,13266,0,13266,2374,6316,9462,0,0,0,0,0
2854,13.48,165312,55104,0,55104,13677,0,39744,0,0,0,0,0
2855,3.64,27378,9126,0,9126,1694,0,6510,0,0,0,0,0
2856,3.56,24516,8172,0,8172,1715,0,5796,0,0,0,0,0
2857,4.84,27378,9126,0,9126,2356,0,6510,0,0,0,0,0
2858,4.88,24516,8172,0,8172,2371,0,5796,0,0,0,0,0
2859,111.64,504,168,0,168,408,0,300,0,0,0,0,0
2860,1.84466E+17,260712,86904,0,86904,45672,0,73980,0,0,0,0,0
2861,0.00,180,60,0,60,172,0,120,0,0,0,0,0
2876,0.00,65520,21840,0,21840,4224,27120,20226,0,0,0,0,0
2877,0.00,8424,2808,0,2808,704,16109,3198,0,0,0,0,0
2878,0.00,39798,13266,0,13266,2606,12803,9462,0,0,0,0,0
2879,0.00,24516,8172,0,8172,3166,1063264,5796,0,0,0,0,0
2880,0.00,1944,648,0,648,497,3509305,780,0,0,0,0,0
2881,0.00,5040,1680,0,1680,1188,4249619,3408,0,0,0,0,0
2882,0.00,41976,13992,0,13992,6938,9832750,12678,0,0,0,0,0
2883,0.00,26208,8736,0,8736,3880,384557,10500,0,0,0,0,0
2884,0.00,52128,17376,0,17376,7820,933786,19662,0,0,0,0,0
2885,0.00,288,96,0,96,88,11460692,96,0,0,0,0,0
2886,0.00,41976,13992,0,13992,6921,59475057,12678,0,0,0,0,0
2887,0.00,19728,6576,0,6576,2508,163094,7200,0,0,0,0,0
2888,0.00,66240,22080,0,22080,7886,3470889,38808,0,0,0,0,0
2889,0.00,3672,1224,0,1224,809,17292,1308,0,0,0,0,0
2890,0.00,3672,1224,0,1224,818,24794,1284,0,0,0,0,0
2891,0.00,2664,888,0,888,641,0,852,0,0,0,0,0
2892,0.00,2880,960,0,960,178,0,792,0,0,0,0,0
2893,0.00,2016,672,0,672,84,0,744,0,0,0,0,0
2894,1.73140E+12,2880,960,0,960,180,0,792,0,0,0,0,0
2895,3.00,2016,672,0,672,99,0,744,0,0,0,0,0
2896,3.08,2880,960,0,960,220,0,792,0,0,0,0,0
2897,2.96,2016,672,0,672,159,0,744,0,0,0,0,0
2898,3.12,2880,960,0,960,315,0,792,0,0,0,0,0
2899,2.92,2016,672,0,672,199,0,744,0,0,0,0,0
2900,3.24,2880,960,0,960,425,0,792,0,0,0,0,0
2901,3.28,2016,672,0,672,225,0,744,0,0,0,0,0
2902,3.08,2880,960,0,960,200,0,792,0,0,0,0,0
2903,3.24,2016,672,0,672,151,0,744,0,0,0,0,0
2904,3.16,2880,960,0,960,237,0,792,0,0,0,0,0
2905,3.00,2016,672,0,672,150,0,744,0,0,0,0,0
2906,3.12,2880,960,0,960,250,0,792,0,0,0,0,0
2907,2.96,2016,672,0,672,155,0,744,0,0,0,0,0
2908,3.20,2880,960,0,960,328,0,792,0,0,0,0,0
2909,3.16,2016,672,0,672,217,0,744,0,0,0,0,0
2910,4.52,7920,2640,0,2640,1303,0,5352,0,0,0,0,0
2911,14.76,576,192,0,192,220,0,336,0,0,0,0,0
2912,7.96,5040,1680,0,1680,1071,0,3408,0,0,0,0,0
2913,1.84466E+17,972,324,0,324,387,26615791,396,0,0,0,0,0
2914,0.00,4356,1452,0,1452,629,0,1908,0,0,0,0,0
2915,0.00,432,144,0,144,61,0,288,0,0,0,0,0
2916,1.73140E+12,1476,492,0,492,228,0,588,0,0,0,0,0
2917,2.92,432,144,0,144,47,0,288,0,0,0,0,0
2918,4.24,10008,3336,0,3336,960,10001,4260,0,0,0,0,0
2919,9.96,900,300,0,300,380,349463,552,0,0,0,0,0
2920,9.32,61344,20448,0,20448,5624,586445,35754,0,0,0,0,0
2921,7.80,900,300,0,300,380,11887,552,0,0,0,0,0
2922,13.64,90,30,0,30,72,307409,42,0,0,0,0,0
2923,5.76,24480,8160,0,8160,3302,0,11166,0,0,0,0,0
2924,12.40,67248,22416,0,22416,8766,688320,23430,0,0,0,0,0
2925,1.84466E+17,417744,139248,0,139248,30506,866565,145920,0,0,0,0,0
2926,0.00,324,108,0,108,68,0,216,0,0,0,0,0
2927,0.00,1152,384,0,384,456,0,720,0,0,0,0,0
2928,0.00,98208,32736,0,32736,6995,0,27000,0,0,0,0,0
2929,0.00,500328,166776,0,166776,37781,23786,136602,0,0,0,0,0
2930,0.00,99072,33024,0,33024,9883,13294,23208,0,0,0,0,0
2931,0.00,99072,33024,0,33024,8106,2,23208,0,0,0,0,0
2932,0.00,99072,33024,0,33024,7027,6232,23208,0,0,0,0,0
2933,0.00,99072,33024,0,33024,6657,0,23208,0,0,0,0,0
2934,0.00,99072,33024,0,33024,5957,4744,23208,0,0,0,0,0
2935,0.00,99072,33024,0,33024,6620,10045,23208,0,0,0,0,0
2936,0.00,99072,33024,0,33024,7508,28087,23208,0,0,0,0,0
2937,0.00,99072,33024,0,33024,9499,163655,23208,0,0,0,0,0
2938,12.24,198720,66240,0,66240,13875,9226,56406,0,0,0,0,0
2939,6.24,87552,29184,0,29184,7239,114879,20730,0,0,0,0,0
2940,7.00,82944,27648,0,27648,9625,0,19668,0,0,0,0,0
2941,8.60,87552,29184,0,29184,10465,112363,20730,0,0,0,0,0
2942,8.40,87552,29184,0,29184,8211,0,20730,0,0,0,0,0
2943,5.92,82944,27648,0,27648,6253,3902,19668,0,0,0,0,0
2944,6.40,87552,29184,0,29184,5642,5309,20730,0,0,0,0,0
2945,6.88,82944,27648,0,27648,8671,0,19668,0,0,0,0,0
2946,6.56,87552,29184,0,29184,6830,0,20730,0,0,0,0,0
2947,5.68,82944,27648,0,27648,5822,0,19668,0,0,0,0,0
2948,6.16,87552,29184,0,29184,5866,0,20730,0,0,0,0,0
2949,2.96,144,48,0,48,24,0,96,0,0,0,0,0
2950,6.32,89226,29742,0,29742,3207,0,21660,0,0,0,0,0
2951,3.20,144,48,0,48,32,0,96,0,0,0,0,0
2952,7.40,89226,29742,0,29742,5267,0,21618,0,0,0,0,0
2953,3.12,144,48,0,48,32,0,96,0,0,0,0,0
2954,7.36,89226,29742,0,29742,5492,0,21660,0,0,0,0,0
2955,2.88,144,48,0,48,25,60,96,0,0,0,0,0
2956,6.56,89226,29742,0,29742,3420,1100,21618,0,0,0,0,0
2957,3.84,8424,2808,0,2808,727,0,3198,0,0,0,0,0
2958,5.12,39798,13266,0,13266,2696,0,9462,0,0,0,0,0
2959,4.04,8424,2808,0,2808,764,0,3198,0,0,0,0,0
2960,5.24,39798,13266,0,13266,2726,0,9462,0,0,0,0,0
2961,3.24,8424,2808,0,2808,678,0,3198,0,0,0,0,0
2962,4.20,39798,13266,0,13266,2583,0,9462,0,0,0,0,0
2963,3.40,7200,2400,0,2400,554,986,2700,0,0,0,0,0
2964,4.28,39798,13266,0,13266,2398,690,9462,0,0,0,0,0
2965,3.48,7200,2400,0,2400,400,0,2700,0,0,0,0,0
2966,4.04,39798,13266,0,13266,2011,0,9462,0,0,0,0,0
2967,3.36,7200,2400,0,2400,405,0,2700,0,0,0,0,0
2968,4.48,39798,13266,0,13266,1985,0,9462,0,0,0,0,0
2969,3.44,7200,2400,0,2400,493,0,2700,0,0,0,0,0
2970,4.40,39798,13266,0,13266,2393,0,9462,0,0,0,0,0
2971,10.88,165312,55104,0,55104,13146,0,39744,0,0,0,0,0
2972,3.72,27378,9126,0,9126,1753,0,6510,0,0,0,0,0
2973,3.68,24516,8172,0,8172,1703,0,5796,0,0,0,0,0
2974,5.04,27378,9126,0,9126,2464,0,6510,0,0,0,0,0
2975,5.28,24516,8172,0,8172,2525,0,5796,0,0,0,0,0
2976,115.32,504,168,0,168,400,0,300,0,0,0,0,0
2977,1.84466E+17,260712,86904,0,86904,42985,0,73980,0,0,0,0,0
2978,0.00,180,60,0,60,204,0,120,0,0,0,0,0
3015,0.00,0,0,0,0,0,0,0,0,0,0,0,921600
3018,0.00,0,0,0,0,0,0,0,0,0,0,0,0
3029,0.00,228,76,0,76,63,92468,84,0,0,0,92468,0
3032,0.00,1464,488,0,488,706,23357,990,0,0,0,23357,0
